"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","lenis","raisedLarynxEjective","loweredLarynxImplosive","click"
3,"lakk1252","lbe","Lak",NA,"0074+0348","t͈","t͈",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0074+0348+0073","t͈s","t͈s",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0074+0348+0073+02B7","t͈sʷ","t͈sʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-,+","+","-","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0078","x","x",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0078+02B7","xʷ","xʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0078+0348","x͈","x͈",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0078+0348+02B7","x͈ʷ","x͈ʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"007A","z","z",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0127","ħ","ħ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0261","ɡ","ɡ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0262","ɢ","ɢ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0262+02B7","ɢʷ","ɢʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0283+02B7","ʃʷ","ʃʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0283+0348","ʃ͈","ʃ͈",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0283+0348+02B7","ʃ͈ʷ","ʃ͈ʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0292","ʒ","ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"03C7","χ","χ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"03C7+02B7","χʷ","χʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"03C7+0348","χ͈","χ͈",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"03C7+0348+02B7","χ͈ʷ","χ͈ʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","+","-","-","-","-"
3,"lakk1252","lbe","Lak",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0061+02D0","aː","aː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0065+031E+02E4","e̞ˤ","e̞ˤ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-,+","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0069","i","i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0075","u","u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"0075+02D0","uː","uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"00E6+02E4","æˤ","æˤ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-,+","-","+","-","-","-","0","0","-","-","0"
3,"lakk1252","lbe","Lak",NA,"00F8+031E+02E4","ø̞ˤ","ø̞ˤ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","+","-","0","-,+","-","+","-","-","-","0","0","-","-","0"
4,"kaba1278","kbd","Kabardian",NA,"0062","b","b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0064+033B","d̻","d̻",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0064+033B+007A+033B","d̻z̻","d̻z̻",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0066+02BC","fʼ","fʼ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006B+02B7+02B0","kʷʰ","kʷʰ kʷʰ kxʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","+","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006B+02B7+02BC","kʷʼ","kʷʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006B+031F+02B2+02B0","k̟ʲʰ","k̟ʲʰ t̠ʃʲ k̟ʲʰ k̟x̟ʲ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","-","-","-","-","+","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006B+031F+02B2+02BC","k̟ʲʼ","k̟ʲʼ t̠ʃʲʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"006E+033B","n̻","n̻",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0070+02B0","pʰ","pʰ pʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0070+02BC","pʼ","pʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0071+03C7","qχ","qχ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0071+03C7+02B7","qχʷ","qχʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0071+03C7+02B7+02BC","qχʷʼ","qχʷʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0071+03C7+02BC","qχʼ","qχʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0072","r","r̥ r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0073+033B","s̻","s̻",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0074+033B+0073+033B","t̻s̻","t̻s̻",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0074+033B+0073+033B+02BC","t̻s̻ʼ","t̻s̻ʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","+","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0074+033B+02B0","t̻ʰ","t̻ʰ t̻ʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0074+033B+02BC","t̻ʼ","t̻ʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0076","v","v",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0078+02B7","xʷ","xʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0078+031F+02B2","x̟ʲ","x̟ʲ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"007A+033B","z̻","z̻",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"00E7+031F","ç̟","ç̟",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","+","+","-","+","-","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0127","ħ","ħ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0261+02B7","ɡʷ","ɡʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0261+031F+02B2","ɡ̟ʲ","d̠ʒʲ ɡ̟ʲ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0263+031F+02B2","ɣ̟ʲ","ɣ̟ʲ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0266","ɦ","ɦ h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","+","-","+","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"026C+02B2","ɬʲ","ɬʲ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-,+","+","-","+","-","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"026C+02B2+02BC","ɬʲʼ","ɬʲʼ tɬʲʼ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-,+","+","-","+","-","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"026E+02B2","ɮʲ","ɮʲ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-,+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0281","ʁ","ʁ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0281+02B7","ʁʷ","ʁʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0283+02BC","ʃʼ","ʃʼ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0292","ʒ","ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0294+02B7","ʔʷ","ʔʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0295","ʕ","ʕ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"029D+031F","ʝ̟","ʝ̟",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"03C7","χ","χ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"03C7+02B7","χʷ","χʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
4,"kaba1278","kbd","Kabardian",NA,"0061+031F+02D0","a̟ː","a̟ː ɑː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","0","-","0","-","-","+","-","-","-","0","0","-","-","0"
4,"kaba1278","kbd","Kabardian",NA,"0065+031E+02D0","e̞ː","e̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
4,"kaba1278","kbd","Kabardian",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
4,"kaba1278","kbd","Kabardian",NA,"006F+031E+02D0","o̞ː","o̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
4,"kaba1278","kbd","Kabardian",NA,"0075+02D0","uː","uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
